"File_Name","Study_Name","Response_Variable","Date","Model","Metabolomics","MSS","Concatenated","Averaged Stacked","Weighted NNLS","Lasso Stacked","PLS"
"yachida_gender_12092024_enet.csv","yachida","gender","12092024","enet",0.702591128678085,0.710642110479358,0.732543641483423,0.752984976479513,0.763400219352323,0.760775624179484,0.757899501877647
"yachida_gender_12092024_rf.csv","yachida","gender","12092024","rf",0.773040037670356,0.638801347584189,0.740491640421889,0.774115897406992,0.792828599879286,0.77918202015505,0.793846979443352
"yachida_gender_12092024_xgb.csv","yachida","gender","12092024","xgb",0.768476910467145,0.644565745809643,0.76052527131346,0.765196606849711,0.790399813057335,0.787501379758994,0.79109321534339
"yachida_healthyvscancer_12092024_enet.csv","yachida","healthyvscancer","12092024","enet",0.680608465608466,0.645046296296296,0.691395502645503,0.684960317460317,0.723121693121693,0.725707671957672,0.720509259259259
"yachida_healthyvscancer_12092024_rf.csv","yachida","healthyvscancer","12092024","rf",0.702738095238095,0.768287037037037,0.77301917989418,0.77588955026455,0.775866402116402,0.785757275132275,0.787248677248677
"yachida_healthyvscancer_12092024_xgb.csv","yachida","healthyvscancer","12092024","xgb",0.644325396825397,0.75167328042328,0.738452380952381,0.727810846560847,0.76369708994709,0.752103174603175,0.762757936507937
"yachida_healthyvsearly_12092024_enet.csv","yachida","healthyvsearly","12092024","enet",0.679500721500721,0.506197691197691,0.544881673881674,0.664037518037518,0.658340548340548,0.670307359307359,0.681891774891775
"yachida_healthyvsearly_12092024_rf.csv","yachida","healthyvsearly","12092024","rf",0.561310966810967,0.672478354978355,0.649578643578644,0.665329725829726,0.669365079365079,0.684621212121212,0.674264069264069
"yachida_healthyvsearly_12092024_xgb.csv","yachida","healthyvsearly","12092024","xgb",0.592310245310245,0.669431457431457,0.645880230880231,0.653782106782107,0.648730158730159,0.67946176046176,0.690976911976912
"yachida_healthyvsstageI.II_12092024_enet.csv","yachida","healthyvsstageI.II","12092024","enet",0.801000481000481,0.738840788840789,0.779153439153439,0.801779701779702,0.825757575757576,0.826907166907167,0.825122655122655
"yachida_healthyvsstageI.II_12092024_rf.csv","yachida","healthyvsstageI.II","12092024","rf",0.734271284271284,0.798953823953824,0.79976430976431,0.811406926406926,0.828150553150553,0.818766233766234,0.823891293891294
"yachida_healthyvsstageI.II_12092024_xgb.csv","yachida","healthyvsstageI.II","12092024","xgb",0.700769600769601,0.770827320827321,0.771798941798942,0.783169793169793,0.776825396825397,0.786998556998557,0.787258297258297
"yachida_healthyvsstageIII.IV_12092024_enet.csv","yachida","healthyvsstageIII.IV","12092024","enet",0.765253527336861,0.687089947089947,0.679283509700176,0.762857142857143,0.781410934744268,0.789492945326279,0.787940917107584
"yachida_healthyvsstageIII.IV_12092024_rf.csv","yachida","healthyvsstageIII.IV","12092024","rf",0.686856261022928,0.822665343915344,0.832193562610229,0.802109788359788,0.831704144620811,0.836774691358025,0.827896825396825
"yachida_healthyvsstageIII.IV_12092024_xgb.csv","yachida","healthyvsstageIII.IV","12092024","xgb",0.643765432098765,0.826882716049383,0.825008818342152,0.796635802469136,0.811477072310406,0.821803350970018,0.83113315696649
